path,label
flowers\rose\rose_208.jpg,rose
flowers\bellflower\bellflower_301.jpg,bellflower
flowers\sunflower\sunflower_237.jpg,sunflower
flowers\california_poppy\california_poppy_104.jpg,california_poppy
flowers\water_lily\water_lily_99.jpg,water_lily
flowers\sunflower\sunflower_274.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_555.jpg,black_eyed_susan
flowers\daffodil\daffodil_548.jpg,daffodil
flowers\coreopsis\coreopsis_505.jpg,coreopsis
flowers\water_lily\water_lily_599.jpg,water_lily
flowers\bellflower\bellflower_507.jpg,bellflower
flowers\orchid\orchid_238.jpg,orchid
flowers\common_daisy\daisy_756.jpg,common_daisy
flowers\tulip\tulip_40.jpg,tulip
flowers\sunflower\sunflower_331.jpg,sunflower
flowers\orchid\orchid_334.jpg,orchid
flowers\lavender\lavender_92.jpg,lavender
flowers\magnolia\magnolia_144.jpg,magnolia
flowers\common_daisy\daisy_445.jpg,common_daisy
flowers\rose\rose_994.jpg,rose
flowers\rose\rose_831.jpg,rose
flowers\california_poppy\california_poppy_548.jpg,california_poppy
flowers\carnation\carnation_390.jpg,carnation
flowers\orchid\orchid_135.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_471.jpg,black_eyed_susan
flowers\daffodil\daffodil_32.jpg,daffodil
flowers\bellflower\bellflower_414.jpg,bellflower
flowers\sunflower\sunflower_992.jpg,sunflower
flowers\lotus\lotus_126.jpg,lotus
flowers\tulip\tulip_511.jpg,tulip
flowers\california_poppy\california_poppy_762.jpg,california_poppy
flowers\lavender\lavender_472.jpeg,lavender
flowers\coreopsis\coreopsis_584.jpg,coreopsis
flowers\common_daisy\daisy_223.jpg,common_daisy
flowers\tulip\tulip_399.jpg,tulip
flowers\water_lily\water_lily_862.jpg,water_lily
flowers\iris\iris_234.jpg,iris
flowers\tulip\tulip_305.jpg,tulip
flowers\water_lily\water_lily_213.jpg,water_lily
flowers\california_poppy\california_poppy_187.jpg,california_poppy
flowers\tulip\tulip_762.jpg,tulip
flowers\iris\iris_361.jpg,iris
flowers\iris\iris_457.jpg,iris
flowers\rose\rose_423.jpg,rose
flowers\calendula\calendula_162.jpg,calendula
flowers\magnolia\magnolia_338.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_604.jpg,black_eyed_susan
flowers\dandelion\dandelion_442.jpg,dandelion
flowers\dandelion\dandelion_955.jpg,dandelion
flowers\common_daisy\daisy_582.jpg,common_daisy
flowers\sunflower\sunflower_57.jpg,sunflower
flowers\lotus\lotus_74.jpg,lotus
flowers\lotus\lotus_48.jpg,lotus
flowers\dandelion\dandelion_477.jpg,dandelion
flowers\dandelion\dandelion_721.jpg,dandelion
flowers\sunflower\sunflower_636.jpg,sunflower
flowers\california_poppy\california_poppy_476.jpg,california_poppy
flowers\dandelion\dandelion_939.jpg,dandelion
flowers\iris\iris_43.jpg,iris
flowers\astilbe\astilbe_713.jpg,astilbe
flowers\carnation\carnation_618.jpg,carnation
flowers\magnolia\magnolia_120.jpg,magnolia
flowers\carnation\carnation_804.jpg,carnation
flowers\calendula\calendula_607.jpg,calendula
flowers\water_lily\water_lily_610.jpg,water_lily
flowers\tulip\tulip_823.jpg,tulip
flowers\orchid\orchid_237.jpg,orchid
flowers\carnation\carnation_498.jpg,carnation
flowers\carnation\carnation_325.jpg,carnation
flowers\bellflower\bellflower_648.jpg,bellflower
flowers\rose\rose_666.jpg,rose
flowers\calendula\calendula_787.jpg,calendula
flowers\daffodil\daffodil_590.jpg,daffodil
flowers\bellflower\bellflower_154.jpg,bellflower
flowers\lavender\lavender_488.jpeg,lavender
flowers\iris\iris_275.jpg,iris
flowers\coreopsis\coreopsis_179.jpg,coreopsis
flowers\common_daisy\daisy_127.jpg,common_daisy
flowers\lotus\lotus_362.jpg,lotus
flowers\dandelion\dandelion_850.jpg,dandelion
flowers\bellflower\bellflower_298.jpg,bellflower
flowers\orchid\orchid_323.jpg,orchid
flowers\water_lily\water_lily_57.jpg,water_lily
flowers\sunflower\sunflower_77.jpg,sunflower
flowers\carnation\carnation_457.jpg,carnation
flowers\dandelion\dandelion_661.jpg,dandelion
flowers\sunflower\sunflower_222.jpg,sunflower
flowers\orchid\orchid_249.jpg,orchid
flowers\daffodil\daffodil_604.jpg,daffodil
flowers\black_eyed_susan\black_eyed_susan_970.jpg,black_eyed_susan
flowers\magnolia\magnolia_475.jpg,magnolia
flowers\carnation\carnation_775.jpg,carnation
flowers\rose\rose_230.jpg,rose
flowers\lavender\lavender_224.jpeg,lavender
flowers\orchid\orchid_70.jpg,orchid
flowers\carnation\carnation_812.jpg,carnation
flowers\rose\rose_461.jpg,rose
flowers\tulip\tulip_568.jpg,tulip
flowers\lotus\lotus_296.jpg,lotus
flowers\orchid\orchid_424.jpg,orchid
flowers\lavender\lavender_10.jpg,lavender
flowers\bellflower\bellflower_238.jpg,bellflower
flowers\common_daisy\daisy_257.jpg,common_daisy
flowers\coreopsis\coreopsis_779.jpg,coreopsis
flowers\coreopsis\coreopsis_697.jpg,coreopsis
flowers\common_daisy\daisy_912.jpg,common_daisy
flowers\bellflower\bellflower_655.jpg,bellflower
flowers\bellflower\bellflower_117.jpg,bellflower
flowers\water_lily\water_lily_192.jpg,water_lily
flowers\lavender\lavender_381.jpeg,lavender
flowers\iris\iris_206.jpg,iris
flowers\sunflower\sunflower_301.jpg,sunflower
flowers\dandelion\dandelion_559.jpg,dandelion
flowers\water_lily\water_lily_570.jpg,water_lily
flowers\rose\rose_597.jpg,rose
flowers\daffodil\daffodil_804.jpg,daffodil
flowers\coreopsis\coreopsis_756.jpg,coreopsis
flowers\daffodil\daffodil_466.jpg,daffodil
flowers\common_daisy\daisy_402.jpg,common_daisy
flowers\coreopsis\coreopsis_972.jpg,coreopsis
flowers\sunflower\sunflower_133.jpg,sunflower
flowers\dandelion\dandelion_12.jpg,dandelion
flowers\lavender\lavender_144.jpeg,lavender
flowers\orchid\orchid_257.jpg,orchid
flowers\orchid\orchid_206.jpg,orchid
flowers\lotus\lotus_148.jpg,lotus
flowers\dandelion\dandelion_42.jpg,dandelion
flowers\common_daisy\daisy_227.jpg,common_daisy
flowers\lotus\lotus_192.jpg,lotus
flowers\california_poppy\california_poppy_284.jpg,california_poppy
flowers\calendula\calendula_901.jpg,calendula
flowers\calendula\calendula_420.jpg,calendula
flowers\calendula\calendula_772.jpg,calendula
flowers\coreopsis\coreopsis_88.jpg,coreopsis
flowers\lotus\lotus_450.jpg,lotus
flowers\lotus\lotus_89.jpg,lotus
flowers\common_daisy\daisy_911.jpg,common_daisy
flowers\bellflower\bellflower_328.jpg,bellflower
flowers\carnation\carnation_777.jpg,carnation
flowers\water_lily\water_lily_613.jpg,water_lily
flowers\orchid\orchid_266.jpg,orchid
flowers\water_lily\water_lily_648.jpg,water_lily
flowers\daffodil\daffodil_608.jpg,daffodil
flowers\black_eyed_susan\black_eyed_susan_736.jpg,black_eyed_susan
flowers\iris\iris_838.jpg,iris
flowers\california_poppy\california_poppy_242.jpg,california_poppy
flowers\dandelion\dandelion_10.jpg,dandelion
flowers\rose\rose_604.jpg,rose
flowers\dandelion\dandelion_521.jpg,dandelion
flowers\california_poppy\california_poppy_863.jpg,california_poppy
flowers\rose\rose_379.jpg,rose
flowers\black_eyed_susan\black_eyed_susan_522.jpg,black_eyed_susan
flowers\calendula\calendula_975.jpg,calendula
flowers\rose\rose_744.jpg,rose
flowers\dandelion\dandelion_47.jpg,dandelion
flowers\lotus\lotus_375.jpg,lotus
flowers\iris\iris_959.jpg,iris
flowers\lavender\lavender_277.jpeg,lavender
flowers\daffodil\daffodil_423.jpg,daffodil
flowers\bellflower\bellflower_47.jpg,bellflower
flowers\water_lily\water_lily_892.jpg,water_lily
flowers\coreopsis\coreopsis_1025.jpg,coreopsis
flowers\lotus\lotus_228.jpg,lotus
flowers\magnolia\magnolia_9.jpg,magnolia
flowers\common_daisy\daisy_100.jpg,common_daisy
flowers\california_poppy\california_poppy_721.jpg,california_poppy
flowers\rose\rose_639.jpg,rose
flowers\astilbe\astilbe_501.jpg,astilbe
flowers\lotus\lotus_237.jpg,lotus
flowers\carnation\carnation_106.jpg,carnation
flowers\bellflower\bellflower_188.jpg,bellflower
flowers\water_lily\water_lily_601.jpg,water_lily
flowers\dandelion\dandelion_369.jpg,dandelion
flowers\astilbe\astilbe_113.jpg,astilbe
flowers\lavender\lavender_214.jpeg,lavender
flowers\calendula\calendula_242.jpg,calendula
flowers\sunflower\sunflower_327.jpg,sunflower
flowers\dandelion\dandelion_1046.jpg,dandelion
flowers\carnation\carnation_317.jpg,carnation
flowers\rose\rose_725.jpg,rose
flowers\calendula\calendula_384.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_937.jpg,black_eyed_susan
flowers\bellflower\bellflower_183.jpg,bellflower
flowers\tulip\tulip_963.jpg,tulip
flowers\bellflower\bellflower_761.jpg,bellflower
flowers\bellflower\bellflower_99.jpg,bellflower
flowers\dandelion\dandelion_484.jpg,dandelion
flowers\sunflower\sunflower_382.jpg,sunflower
flowers\water_lily\water_lily_943.jpg,water_lily
flowers\sunflower\sunflower_772.jpg,sunflower
flowers\lavender\lavender_149.jpeg,lavender
flowers\sunflower\sunflower_958.jpg,sunflower
flowers\bellflower\bellflower_270.jpg,bellflower
flowers\astilbe\astilbe_456.jpg,astilbe
flowers\water_lily\water_lily_583.jpg,water_lily
flowers\common_daisy\daisy_62.jpg,common_daisy
flowers\water_lily\water_lily_717.jpg,water_lily
flowers\carnation\carnation_167.jpg,carnation
flowers\carnation\carnation_391.jpg,carnation
flowers\black_eyed_susan\black_eyed_susan_365.jpg,black_eyed_susan
flowers\orchid\orchid_148.jpg,orchid
flowers\carnation\carnation_878.jpg,carnation
flowers\bellflower\bellflower_70.jpg,bellflower
flowers\daffodil\daffodil_105.jpg,daffodil
flowers\water_lily\water_lily_746.jpg,water_lily
flowers\magnolia\magnolia_499.jpg,magnolia
flowers\daffodil\daffodil_28.jpg,daffodil
flowers\bellflower\bellflower_339.jpg,bellflower
flowers\orchid\orchid_15.jpg,orchid
flowers\astilbe\astilbe_36.jpg,astilbe
flowers\magnolia\magnolia_594.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_261.jpg,black_eyed_susan
flowers\tulip\tulip_409.jpg,tulip
flowers\black_eyed_susan\black_eyed_susan_336.jpg,black_eyed_susan
flowers\sunflower\sunflower_116.jpg,sunflower
flowers\iris\iris_599.jpg,iris
flowers\lavender\lavender_131.jpeg,lavender
flowers\water_lily\water_lily_309.jpg,water_lily
flowers\water_lily\water_lily_614.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_456.jpg,black_eyed_susan
flowers\daffodil\daffodil_474.jpg,daffodil
flowers\iris\iris_157.jpg,iris
flowers\dandelion\dandelion_847.jpg,dandelion
flowers\water_lily\water_lily_695.jpg,water_lily
flowers\california_poppy\california_poppy_10.jpg,california_poppy
flowers\coreopsis\coreopsis_471.jpg,coreopsis
flowers\bellflower\bellflower_43.jpg,bellflower
flowers\calendula\calendula_39.jpg,calendula
flowers\sunflower\sunflower_876.jpg,sunflower
flowers\california_poppy\california_poppy_526.jpg,california_poppy
flowers\california_poppy\california_poppy_604.jpg,california_poppy
flowers\coreopsis\coreopsis_558.jpg,coreopsis
flowers\astilbe\astilbe_255.jpg,astilbe
flowers\daffodil\daffodil_737.jpg,daffodil
flowers\tulip\tulip_650.jpg,tulip
flowers\tulip\tulip_862.jpg,tulip
flowers\tulip\tulip_47.jpg,tulip
flowers\sunflower\sunflower_662.jpg,sunflower
flowers\daffodil\daffodil_698.jpg,daffodil
flowers\common_daisy\daisy_232.jpg,common_daisy
flowers\common_daisy\daisy_835.jpg,common_daisy
flowers\daffodil\daffodil_504.jpg,daffodil
flowers\iris\iris_281.jpg,iris
flowers\common_daisy\daisy_812.jpg,common_daisy
flowers\magnolia\magnolia_692.jpg,magnolia
flowers\calendula\calendula_596.jpg,calendula
flowers\calendula\calendula_688.jpg,calendula
flowers\coreopsis\coreopsis_103.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_794.jpg,black_eyed_susan
flowers\sunflower\sunflower_296.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_658.jpg,black_eyed_susan
flowers\sunflower\sunflower_688.jpg,sunflower
flowers\tulip\tulip_322.jpg,tulip
flowers\rose\rose_184.jpg,rose
flowers\magnolia\magnolia_649.jpg,magnolia
flowers\calendula\calendula_861.jpg,calendula
flowers\tulip\tulip_92.jpg,tulip
flowers\coreopsis\coreopsis_182.jpg,coreopsis
flowers\coreopsis\coreopsis_672.jpg,coreopsis
flowers\dandelion\dandelion_989.jpg,dandelion
flowers\orchid\orchid_463.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_912.jpg,black_eyed_susan
flowers\sunflower\sunflower_208.jpg,sunflower
flowers\lotus\lotus_449.jpg,lotus
flowers\water_lily\water_lily_491.jpg,water_lily
flowers\magnolia\magnolia_508.jpg,magnolia
flowers\lavender\lavender_117.jpeg,lavender
flowers\dandelion\dandelion_736.jpg,dandelion
flowers\magnolia\magnolia_319.jpg,magnolia
flowers\carnation\carnation_415.jpg,carnation
flowers\carnation\carnation_300.jpg,carnation
flowers\carnation\carnation_92.jpg,carnation
flowers\rose\rose_469.jpg,rose
flowers\bellflower\bellflower_735.jpg,bellflower
flowers\magnolia\magnolia_19.jpg,magnolia
flowers\water_lily\water_lily_67.jpg,water_lily
flowers\carnation\carnation_42.jpg,carnation
flowers\lotus\lotus_437.jpg,lotus
flowers\daffodil\daffodil_694.jpg,daffodil
flowers\lotus\lotus_311.jpg,lotus
flowers\daffodil\daffodil_790.jpg,daffodil
flowers\dandelion\dandelion_46.jpg,dandelion
flowers\calendula\calendula_149.jpg,calendula
flowers\lotus\lotus_436.jpg,lotus
flowers\carnation\carnation_742.jpg,carnation
flowers\calendula\calendula_476.jpg,calendula
flowers\astilbe\astilbe_394.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_33.jpg,black_eyed_susan
flowers\water_lily\water_lily_790.jpg,water_lily
flowers\common_daisy\daisy_899.jpg,common_daisy
flowers\iris\iris_150.jpg,iris
flowers\common_daisy\daisy_548.jpg,common_daisy
flowers\california_poppy\california_poppy_836.jpg,california_poppy
flowers\magnolia\magnolia_12.jpg,magnolia
flowers\calendula\calendula_199.jpg,calendula
flowers\black_eyed_susan\black_eyed_susan_587.jpg,black_eyed_susan
flowers\orchid\orchid_105.jpg,orchid
flowers\sunflower\sunflower_386.jpg,sunflower
flowers\carnation\carnation_4.jpg,carnation
flowers\lavender\lavender_29.jpg,lavender
flowers\lotus\lotus_14.jpg,lotus
flowers\bellflower\bellflower_74.jpg,bellflower
flowers\orchid\orchid_465.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_548.jpg,black_eyed_susan
flowers\coreopsis\coreopsis_267.jpg,coreopsis
flowers\magnolia\magnolia_1046.jpg,magnolia
flowers\california_poppy\california_poppy_698.jpg,california_poppy
flowers\lavender\lavender_352.jpeg,lavender
flowers\magnolia\magnolia_407.jpg,magnolia
flowers\california_poppy\california_poppy_338.jpg,california_poppy
flowers\bellflower\bellflower_541.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_400.jpg,black_eyed_susan
flowers\water_lily\water_lily_117.jpg,water_lily
flowers\carnation\carnation_362.jpg,carnation
flowers\calendula\calendula_106.jpg,calendula
flowers\tulip\tulip_827.jpg,tulip
flowers\common_daisy\daisy_942.jpg,common_daisy
flowers\bellflower\bellflower_840.jpg,bellflower
flowers\tulip\tulip_642.jpg,tulip
flowers\carnation\carnation_593.jpg,carnation
flowers\iris\iris_854.jpg,iris
flowers\daffodil\daffodil_505.jpg,daffodil
flowers\coreopsis\coreopsis_743.jpg,coreopsis
flowers\coreopsis\coreopsis_205.jpg,coreopsis
flowers\tulip\tulip_56.jpg,tulip
flowers\bellflower\bellflower_282.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_532.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_510.jpg,california_poppy
flowers\magnolia\magnolia_532.jpg,magnolia
flowers\dandelion\dandelion_678.jpg,dandelion
flowers\common_daisy\daisy_537.jpg,common_daisy
flowers\water_lily\water_lily_914.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_955.jpg,black_eyed_susan
flowers\bellflower\bellflower_115.jpg,bellflower
flowers\sunflower\sunflower_312.jpg,sunflower
flowers\carnation\carnation_254.jpg,carnation
flowers\daffodil\daffodil_845.jpg,daffodil
flowers\rose\rose_734.jpg,rose
flowers\orchid\orchid_324.jpg,orchid
flowers\orchid\orchid_450.jpg,orchid
flowers\dandelion\dandelion_433.jpg,dandelion
flowers\california_poppy\california_poppy_964.jpg,california_poppy
flowers\rose\rose_699.jpg,rose
flowers\iris\iris_323.jpg,iris
flowers\bellflower\bellflower_358.jpg,bellflower
flowers\sunflower\sunflower_512.jpg,sunflower
flowers\rose\rose_700.jpg,rose
flowers\daffodil\daffodil_409.jpg,daffodil
flowers\lavender\lavender_80.jpg,lavender
flowers\dandelion\dandelion_439.jpg,dandelion
flowers\carnation\carnation_112.jpg,carnation
flowers\water_lily\water_lily_41.jpg,water_lily
flowers\daffodil\daffodil_519.jpg,daffodil
flowers\carnation\carnation_324.jpg,carnation
flowers\california_poppy\california_poppy_92.jpg,california_poppy
flowers\orchid\orchid_36.jpg,orchid
flowers\coreopsis\coreopsis_285.jpg,coreopsis
flowers\orchid\orchid_276.jpg,orchid
flowers\water_lily\water_lily_701.jpg,water_lily
flowers\tulip\tulip_123.jpg,tulip
flowers\bellflower\bellflower_5.jpg,bellflower
flowers\magnolia\magnolia_473.jpg,magnolia
flowers\magnolia\magnolia_257.jpg,magnolia
flowers\astilbe\astilbe_210.jpg,astilbe
flowers\magnolia\magnolia_1027.jpg,magnolia
flowers\calendula\calendula_853.jpg,calendula
flowers\orchid\orchid_384.jpg,orchid
flowers\rose\rose_889.jpg,rose
flowers\rose\rose_918.jpg,rose
flowers\dandelion\dandelion_754.jpg,dandelion
flowers\sunflower\sunflower_440.jpg,sunflower
flowers\bellflower\bellflower_391.jpg,bellflower
flowers\california_poppy\california_poppy_450.jpg,california_poppy
flowers\tulip\tulip_122.jpg,tulip
flowers\lotus\lotus_213.jpg,lotus
flowers\carnation\carnation_263.jpg,carnation
flowers\calendula\calendula_60.jpg,calendula
flowers\orchid\orchid_302.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_437.jpg,black_eyed_susan
flowers\dandelion\dandelion_569.jpg,dandelion
flowers\water_lily\water_lily_826.jpg,water_lily
flowers\dandelion\dandelion_17.jpg,dandelion
flowers\dandelion\dandelion_832.jpg,dandelion
flowers\sunflower\sunflower_532.jpg,sunflower
flowers\black_eyed_susan\black_eyed_susan_821.jpg,black_eyed_susan
flowers\coreopsis\coreopsis_930.jpg,coreopsis
flowers\sunflower\sunflower_684.jpg,sunflower
flowers\carnation\carnation_636.jpg,carnation
flowers\daffodil\daffodil_540.jpg,daffodil
flowers\common_daisy\daisy_308.jpg,common_daisy
flowers\astilbe\astilbe_578.jpg,astilbe
flowers\coreopsis\coreopsis_9.jpg,coreopsis
flowers\lavender\lavender_245.jpeg,lavender
flowers\magnolia\magnolia_52.jpg,magnolia
flowers\carnation\carnation_349.jpg,carnation
flowers\black_eyed_susan\black_eyed_susan_54.jpg,black_eyed_susan
flowers\black_eyed_susan\black_eyed_susan_197.jpg,black_eyed_susan
flowers\coreopsis\coreopsis_17.jpg,coreopsis
flowers\magnolia\magnolia_409.jpg,magnolia
flowers\carnation\carnation_523.jpg,carnation
flowers\california_poppy\california_poppy_101.jpg,california_poppy
flowers\tulip\tulip_671.jpg,tulip
flowers\tulip\tulip_597.jpg,tulip
flowers\water_lily\water_lily_830.jpg,water_lily
flowers\astilbe\astilbe_233.jpg,astilbe
flowers\calendula\calendula_178.jpg,calendula
flowers\astilbe\astilbe_735.jpg,astilbe
flowers\sunflower\sunflower_130.jpg,sunflower
flowers\calendula\calendula_902.jpg,calendula
flowers\sunflower\sunflower_630.jpg,sunflower
flowers\carnation\carnation_529.jpg,carnation
flowers\orchid\orchid_309.jpg,orchid
flowers\lavender\lavender_101.jpeg,lavender
flowers\lavender\lavender_146.jpeg,lavender
flowers\black_eyed_susan\black_eyed_susan_324.jpg,black_eyed_susan
flowers\sunflower\sunflower_364.jpg,sunflower
flowers\tulip\tulip_488.jpg,tulip
flowers\dandelion\dandelion_88.jpg,dandelion
flowers\black_eyed_susan\black_eyed_susan_229.jpg,black_eyed_susan
flowers\tulip\tulip_702.jpg,tulip
flowers\common_daisy\daisy_894.jpg,common_daisy
flowers\california_poppy\california_poppy_585.jpg,california_poppy
flowers\sunflower\sunflower_177.jpg,sunflower
flowers\daffodil\daffodil_713.jpg,daffodil
flowers\orchid\orchid_107.jpg,orchid
flowers\tulip\tulip_602.jpg,tulip
flowers\california_poppy\california_poppy_120.jpg,california_poppy
flowers\dandelion\dandelion_203.jpg,dandelion
flowers\water_lily\water_lily_171.jpg,water_lily
flowers\lavender\lavender_396.jpeg,lavender
flowers\sunflower\sunflower_55.jpg,sunflower
